0.00843895412478668,-0.008438955124786318,-0.0023015335794873693,-0.0025591338005868103
0.009973309511110973,0.0023015325794872865,0.0038358879658120237,0.007677401401759543
0.05293526032820495,0.04066041723760705,0.03298864030598292,0.0537418098123168
0.08975978959999997,0.07288188035042742,0.0575383264871796,0.07933314781818179
0.13272174041709395,0.10663769884957297,0.08515672344102576,0.12027928862756587
0.1848898235521368,0.14806529428034176,0.11891254194017087,0.1714619646392963
0.24166097284615384,0.19563031125640995,0.1557370712119659,0.22776290825219947
0.3030351882991451,0.24626403900512805,0.19869902202905987,0.28406385186510263
0.40583699918290606,0.32911922986666653,0.26467630364102535,0.37107440108504397
0.47488299156752145,0.3858903791606836,0.3091726098444445,0.42737534469794713
0.5469976947247863,0.4441958838410254,-3.141592654,0.5041493587155426
0.6743491917897435,0.5500664054974358,0.43959281768205116,0.49903109111436983
0.7479982503333331,0.608371910177778,0.4871578346581198,0.49903109111436983
0.8231816642632479,0.6697461256307693,0.534722851634188,0.49903109111436983
0.9321208966923082,0.7556700272649572,0.6037688440188034,0.49903109111436983
0.9919607567589743,0.8078381104000001,0.6451964394495726,0.49903109111436983
0.996563822917949,0.8216473088769232,0.6528682163811967,0.49903109111436983
0.996563822917949,0.8216473088769232,0.6528682163811967,0.49903109111436983
0.996563822917949,0.8216473088769232,0.6528682163811967,0.49903109111436983
0.9980981783042733,0.8216473088769232,0.6528682163811967,0.49903109111436983
0.996563822917949,0.8231816642632479,0.6528682163811967,0.49903109111436983
0.996563822917949,0.8216473088769232,0.6528682163811967,0.49903109111436983
0.996563822917949,0.8216473088769232,0.6528682163811967,0.49903109111436983
