-1.0,-0.9882697947214076,-0.9882697947214076,-0.9960899315738025,0.16301250000000003,0.13584375000000004,0.12225937500000005,0.095090625000000012,0.13141584396362305
-0.9491691104594331,-0.956989247311828,-0.9687194525904204,-0.9960899315738025,0.30705000000000005,0.25587500000000007,0.23028750000000009,0.17911250000000004,0.19701290130615234
-0.9296187683284457,-0.9374389051808407,-0.9452590420332356,-0.9726295210166178,0.43211250000000018,0.3600937500000001,0.32408437500000015,0.25206562500000007,0.2633938789367676
-0.9100684261974584,-0.9217986314760508,-0.9296187683284457,-0.9726295210166178,0.53820000000000012,0.44850000000000012,0.40365000000000012,0.31395000000000006,0.3301818370819092
-0.8905180840664711,-0.9139784946236559,-0.9217986314760508,-0.9491691104594331,0.62531250000000016,0.52109375000000013,0.46898437500000023,0.36476562500000009,0.39681577682495117
-0.8866080156402737,-0.8983382209188661,-0.906158357771261,-0.9491691104594331,0.69345000000000034,0.57787500000000014,0.52008750000000026,0.40451250000000005,0.4630458354949951
-0.8748778103616813,-0.8866080156402737,-0.9022482893450635,-0.9374389051808407,0.74261250000000023,0.61884375000000014,0.55695937500000037,0.43319062500000011,0.5290408134460449
-0.8670576735092864,-0.8905180840664711,-0.8983382209188661,-0.9374389051808407,0.77280000000000015,0.64400000000000013,0.57960000000000012,0.45080000000000009,0.5950098037719727
-0.8670576735092864,-0.8866080156402737,-0.8944281524926686,-0.9296187683284457,0.78401250000000022,0.65334375000000033,0.58800937500000028,0.45734062500000006,0.6950857639312744
-0.8592375366568915,-0.8866080156402737,-0.8983382209188661,-0.9296187683284457,0.77625000000000022,0.64687500000000009,0.5821875000000003,0.45281250000000017,0.7610149383544922
-0.8670576735092864,-0.8866080156402737,-0.9022482893450635,-0.9257086999022482,0.74951250000000025,0.62459375000000028,0.56213437500000019,0.437215625,0.8279597759246826
-0.8787878787878788,-0.8983382209188661,-0.906158357771261,-0.9257086999022482,0.70380000000000043,0.58650000000000024,0.52785000000000037,0.41055000000000008,0.894993782043457
-0.8905180840664711,-0.906158357771261,-0.9178885630498533,-0.9335288367546433,0.63911250000000019,0.53259374999999998,0.47933437500000031,0.37281562500000009,0.9609367847442627
-0.9335288367546433,-0.9296187683284457,-0.956989247311828,-0.9335288367546433,0.55545,0.46287499999999993,0.41658750000000033,0.32401250000000004,1.0270109176635742
-1.0,-1.0,-1.0,-0.9374389051808407,0.45281250000000028,0.37734375000000009,0.33960937500000044,0.26414062500000024,1.0929739475250244
-1.0,-1.0,-1.0,-0.956989247311828,0.33119999999999994,0.2759999999999998,0.24839999999999995,0.19320000000000004,1.1933188438415527
-1.0,-1.0,-1.0,-0.956989247311828,0.1906125000000003,0.15884375000000039,0.14295937500000022,0.1111906250000001,1.2599289417266846
-1.0,-1.0,-1.0,-0.9765395894428153,0.031050000000000022,0.025875000000000536,0.02328750000000035,0.018112499999999976,1.3259258270263672
-1.0,-1.0,-1.0,-0.9765395894428153,-0.14748749999999955,-0.12290624999999977,-0.11061562499999988,-0.086034374999999885,1.3920559883117676
-1.0,-1.0,-1.0,-0.9960899315738025,-0.3450000000000002,-0.28750000000000053,-0.25875000000000004,-0.20124999999999993,1.4579977989196777
